ID;R;PD;PE;FD;ProtectedStatus;Clima;Ecorregion;PP_MM;TMED;logitude;latitude;CodRegion
23902;3;1.04663862;0.002770394;1.733134435;0;Arid;Chilean_matorral;130;12.5;-70.579986;-25.382546;2
23903;3;1.04663862;0.002770394;1.733134435;0;Arid;Chilean_matorral;130;12.5;-70.579986;-25.632546;2
23904;4;1.245658121;0.002963335;1.862829026;1;Arid;Chilean_matorral;10;18.5;-70.579986;-25.882546;2
23905;4;1.245658121;0.002963335;1.862829026;1;Arid;Chilean_matorral;130;12.5;-70.579986;-26.132546;2
23906;4;1.245658121;0.002963335;1.862829026;0;Arid;Chilean_matorral;130;12.5;-70.579986;-26.382546;3
23907;4;1.245658121;0.002963335;1.862829026;0;Arid;Chilean_matorral;130;12.5;-70.579986;-26.632546;3
23908;5;1.438383481;0.004549295;1.715295431;0;Arid;Chilean_matorral;130;12.5;-70.579986;-26.882546;3
23909;6;2.306844731;0.005602486;1.64383946;0;Arid;Chilean_matorral;130;12.5;-70.579986;-27.132546;3
23910;6;2.306844731;0.005602486;1.64383946;0;Arid;Chilean_matorral;130;12.5;-70.579986;-27.382546;3
23911;5;1.438383481;0.004549295;1.715295431;0;Arid;Chilean_matorral;130;12.5;-70.579986;-27.632546;3
23912;5;1.438383481;0.004549295;1.715295431;0;Arid;Chilean_matorral;130;12.5;-70.579986;-27.882546;3
23913;5;1.438383481;0.004549295;1.715295431;0;Arid;Chilean_matorral;130;12.5;-70.579986;-28.132546;3
23914;5;1.438383481;0.004549295;1.715295431;0;Arid;Chilean_matorral;130;12.5;-70.579986;-28.382546;3
23915;6;2.200007921;0.005301494;1.727998329;0;Arid;Chilean_matorral;130;12.5;-70.579986;-28.632546;3
23916;6;2.200007921;0.005301494;1.727998329;0;Arid;Chilean_matorral;130;12.5;-70.579986;-28.882546;3
23917;7;2.571420691;0.006183226;1.619984221;0;Arid;Chilean_matorral;130;12.5;-70.579986;-29.132546;3
23918;8;2.982365391;0.00667834;1.538517315;0;Arid;Chilean_matorral;130;12.5;-70.579986;-29.382546;3
23919;8;2.800852811;0.007467087;1.609616856;0;Arid;Chilean_matorral;130;12.5;-70.579986;-29.632546;4
23920;9;3.070421421;0.006784287;1.59937752;0;Arid;Chilean_matorral;130;12.5;-70.579986;-29.882546;4
23921;9;3.070421421;0.006784287;1.59937752;0;Arid;Chilean_matorral;130;12.5;-70.579986;-30.132546;4
23922;8;3.011694061;0.006395364;1.679819684;0;Arid;Chilean_matorral;130;12.5;-70.579986;-30.382546;4
23923;8;2.734714261;0.006229037;1.727964093;0;Arid;Chilean_matorral;130;12.5;-70.579986;-30.632546;4
23924;7;2.176268321;0.005175846;1.768697492;0;Arid;Chilean_matorral;130;12.5;-70.579986;-30.882546;4
23925;6;1.97724882;0.004982905;1.624376238;0;Arid;Chilean_matorral;120;8;-70.579986;-31.132546;4
23926;5;1.83875336;0.003826889;1.658133367;0;Arid;Chilean_matorral;130;12.5;-70.579986;-31.382546;4
23927;8;2.185614701;0.004323762;1.694298915;0;Arid;Chilean_matorral;130;12.5;-70.579986;-31.632546;4
23928;10;2.802788001;0.005765876;1.624731135;0;Arid;Chilean_matorral;130;12.5;-70.579986;-31.882546;4
23929;11;3.240647451;0.006821224;1.648743608;0;Arid;Chilean_matorral;130;12.5;-70.579986;-32.132546;4
23930;11;3.240647451;0.006821224;1.648743608;0;Arid;Chilean_matorral;130;12.5;-70.579986;-32.382546;5
23931;13;3.506233881;0.007387647;1.780788651;0;Arid;Chilean_matorral;130;12.5;-70.579986;-32.632546;5
23932;13;3.506233881;0.007387647;1.780788651;0;Arid;Chilean_matorral;130;12.5;-70.579986;-32.882546;5
23933;13;3.506233881;0.007387647;1.780788651;0;Arid;Chilean_matorral;130;12.5;-70.579986;-33.132546;5
23934;13;3.891656691;0.009651438;1.699093674;0;Arid;Chilean_matorral;130;12.5;-70.579986;-33.382546;13
23935;11;3.015727151;0.00615138;1.80542387;1;Arid;Chilean_matorral;130;12.5;-70.579986;-33.632546;13
23936;12;3.015727151;0.006482492;1.829050252;1;Temperate;Chilean_matorral;700;11;-70.579986;-33.882546;13
23937;14;3.685642871;0.009996704;1.746629124;0;Temperate;Chilean_matorral;700;11;-70.579986;-34.132546;6
23938;15;3.762813641;0.010086229;1.708919709;1;Temperate;Valdivian_forests;700;11;-70.579986;-34.382546;6
23939;12;3.026723741;0.008608343;1.679279501;1;Temperate;Andean_Steppe;700;11;-70.579986;-34.632546;6
23940;11;3.500170231;0.007962648;1.537649191;0;Temperate;Andean_Steppe;700;11;-70.579986;-34.882546;7
23941;12;3.743188871;0.008763258;1.485351297;0;Temperate;Andean_Steppe;700;11;-70.579986;-35.132546;7
23942;12;3.743188871;0.008763258;1.485351297;0;Temperate;Andean_Steppe;900;9;-70.579986;-35.382546;7
23943;12;3.743188871;0.008763258;1.485351297;0;Temperate;Valdivian_forests;900;9;-70.579986;-35.632546;7
23944;12;3.743188871;0.008763258;1.485351297;0;Temperate;Valdivian_forests;900;9;-70.579986;-35.882546;7
23945;11;3.743188871;0.008432146;1.452068907;0;Temperate;Valdivian_forests;900;6;-70.579986;-36.132546;7
23946;11;3.743188871;0.008432146;1.452068907;0;Temperate;Valdivian_forests;900;6;-70.579986;-36.382546;7
24008;7;2.75825061;0.005641656;1.1181101;0;Arid;Patagonian_Steppe;120;8;-70.579986;-51.882546;12
24009;7;2.75825061;0.005641656;1.1181101;0;Arid;Patagonian_Steppe;120;8;-70.579986;-52.132546;12
24010;7;2.75825061;0.005641656;1.1181101;0;Arid;Patagonian_Steppe;120;8;-70.579986;-52.382546;12
24011;8;2.8609382;0.006213166;1.033877017;0;Temperate;Patagonian_Steppe;900;6;-70.579986;-52.632546;12
24012;1;0.70413433;0.000505142;0;1;Temperate;Patagonian_Steppe;900;6;-70.579986;-52.882546;12
24013;6;2.45050808;0.006206102;0.793998595;0;Temperate;Magellanic_forests;900;6;-70.579986;-53.132546;12
24014;6;2.45050808;0.006206102;0.793998595;0;Temperate;Magellanic_forests;900;6;-70.579986;-53.382546;12
24015;1;0.6951777;0.00085105;0;0;Temperate;Magellanic_forests;1800;6.5;-70.579986;-53.632546;12
24016;1;0.6951777;0.00085105;0;0;Polar;Magellanic_forests;700;4;-70.579986;-53.882546;12
24017;2;1.54202488;0.002907183;0.701281827;1;Polar;Magellanic_forests;700;4;-70.579986;-54.132546;12
24018;1;0.84684718;0.002056133;0;1;Polar;Magellanic_forests;700;4;-70.579986;-54.382546;12
24019;1;0.84684718;0.002056133;0;1;Polar;Magellanic_forests;700;4;-70.579986;-54.632546;12
24020;1;0.84684718;0.002056133;0;1;Polar;Magellanic_forests;700;4;-70.579986;-54.882546;12
24021;0;0;0;NA;1;Polar;Magellanic_forests;700;4;-70.579986;-55.132546;12
24028;3;2.20599299;0.017405041;0.623361624;0;Arid;Atacama_Desert;10;18.5;-70.329986;-18.382546;15
24029;4;2.50272279;0.017618285;1.237526348;0;Arid;Atacama_Desert;10;18.5;-70.329986;-18.632546;15
24030;4;2.50272279;0.017618285;1.237526348;0;Arid;Atacama_Desert;10;18.5;-70.329986;-18.882546;15
24031;3;1.66286124;0.009391085;1.354598825;0;Arid;Atacama_Desert;10;18.5;-70.329986;-19.132546;15
24032;3;1.66286124;0.009391085;1.354598825;0;Arid;Atacama_Desert;10;18.5;-70.329986;-19.382546;1
24033;3;1.66286124;0.009391085;1.354598825;0;Arid;Atacama_Desert;10;18.5;-70.329986;-19.632546;1
24038;1;0.7145015;0.000476125;0;0;Arid;Atacama_Desert;10;18.5;-70.329986;-20.882546;1
24043;1;0.7145015;0.000476125;0;0;Arid;Atacama_Desert;10;18.5;-70.329986;-22.132546;2
24044;1;0.7145015;0.000476125;0;0;Arid;Atacama_Desert;10;18.5;-70.329986;-22.382546;2
24045;1;0.7145015;0.000476125;0;0;Arid;Atacama_Desert;10;18.5;-70.329986;-22.632546;2
24046;1;0.7145015;0.000476125;0;0;Arid;Atacama_Desert;10;18.5;-70.329986;-22.882546;2
24047;1;0.7145015;0.000476125;0;0;Arid;Atacama_Desert;10;18.5;-70.329986;-23.132546;2
24048;1;0.7145015;0.000476125;0;1;Arid;Atacama_Desert;10;18.5;-70.329986;-23.382546;2
24049;2;1.04663862;0.001130282;1.735662578;1;Arid;Atacama_Desert;120;8;-70.329986;-23.632546;2
24050;2;1.04663862;0.001130282;1.735662578;0;Arid;Atacama_Desert;10;16;-70.329986;-23.882546;2
24051;2;1.04663862;0.001130282;1.735662578;0;Arid;Atacama_Desert;10;16;-70.329986;-24.132546;2
24052;2;1.04663862;0.001130282;1.735662578;0;Arid;Atacama_Desert;130;12.5;-70.329986;-24.382546;2
24053;3;1.04663862;0.002770394;1.733134435;0;Arid;Atacama_Desert;130;12.5;-70.329986;-24.632546;2
24054;3;1.04663862;0.002770394;1.733134435;0;Arid;Atacama_Desert;25;18.5;-70.329986;-24.882546;2
24055;3;1.04663862;0.002770394;1.733134435;0;Arid;Atacama_Desert;10;18.5;-70.329986;-25.132546;2
24056;3;1.04663862;0.002770394;1.733134435;0;Arid;Atacama_Desert;10;18.5;-70.329986;-25.382546;2
24057;3;1.04663862;0.002770394;1.733134435;0;Arid;Atacama_Desert;10;16;-70.329986;-25.632546;2
24058;4;1.245658121;0.002963335;1.862829026;0;Arid;Atacama_Desert;10;16;-70.329986;-25.882546;2
24059;4;1.245658121;0.002963335;1.862829026;0;Arid;Atacama_Desert;25;18.5;-70.329986;-26.132546;3
24060;4;1.245658121;0.002963335;1.862829026;0;Arid;Atacama_Desert;25;18.5;-70.329986;-26.382546;3
24061;4;1.245658121;0.002963335;1.862829026;0;Arid;Chilean_matorral;130;12.5;-70.329986;-26.632546;3
24062;6;2.144856351;0.00619949;1.78561657;0;Arid;Chilean_matorral;130;12.5;-70.329986;-26.882546;3
24063;5;1.438383481;0.004549295;1.715295431;0;Arid;Chilean_matorral;130;12.5;-70.329986;-27.132546;3
24064;5;1.438383481;0.004549295;1.715295431;0;Arid;Chilean_matorral;130;12.5;-70.329986;-27.382546;3
24065;5;1.438383481;0.004549295;1.715295431;0;Arid;Chilean_matorral;130;12.5;-70.329986;-27.632546;3
24066;5;1.438383481;0.004549295;1.715295431;0;Arid;Chilean_matorral;130;12.5;-70.329986;-27.882546;3
24067;5;1.438383481;0.004549295;1.715295431;0;Arid;Chilean_matorral;130;12.5;-70.329986;-28.132546;3
24068;5;1.438383481;0.004549295;1.715295431;0;Arid;Chilean_matorral;130;12.5;-70.329986;-28.382546;3
24069;6;2.251412651;0.005815957;1.702777829;0;Arid;Chilean_matorral;130;12.5;-70.329986;-28.632546;3
24070;6;2.251412651;0.005815957;1.702777829;0;Arid;Chilean_matorral;130;12.5;-70.329986;-28.882546;3
24071;5;2.058687291;0.004229998;1.824043986;0;Arid;Chilean_matorral;130;12.5;-70.329986;-29.132546;3
24072;5;2.108997421;0.003972912;1.792773584;0;Arid;Chilean_matorral;130;12.5;-70.329986;-29.382546;3
24073;6;2.429005461;0.004340181;1.654652482;0;Arid;Chilean_matorral;130;12.5;-70.329986;-29.632546;4
24074;6;2.061051101;0.004173854;1.667844522;0;Arid;Chilean_matorral;130;12.5;-70.329986;-29.882546;4
24075;5;1.8620316;0.003980913;1.440596684;0;Arid;Chilean_matorral;130;12.5;-70.329986;-30.132546;4
24076;5;1.8620316;0.003980913;1.440596684;0;Arid;Chilean_matorral;130;12.5;-70.329986;-30.382546;4
24077;6;2.31364073;0.004733113;1.363295949;0;Arid;Chilean_matorral;130;12.5;-70.329986;-30.632546;4
24078;4;1.743115;0.003581864;1.128849418;0;Arid;Chilean_matorral;130;12.5;-70.329986;-30.882546;4
24079;4;1.743115;0.003581864;1.128849418;0;Arid;Chilean_matorral;120;8;-70.329986;-31.132546;4
24082;4;1.743115;0.003581864;1.128849418;0;Temperate;Andean_Steppe;900;9;-70.329986;-31.882546;4
24083;7;2.529949481;0.004854891;1.47614161;0;Arid;Andean_Steppe;120;8;-70.329986;-32.132546;4
24084;9;2.683871401;0.005366827;1.494145734;0;Temperate;Andean_Steppe;900;9;-70.329986;-32.382546;4
24085;11;2.973981321;0.005841857;1.69918525;0;Temperate;Chilean_matorral;900;9;-70.329986;-32.632546;5
24086;11;2.973981321;0.005841857;1.69918525;1;Temperate;Chilean_matorral;900;9;-70.329986;-32.882546;5
24087;11;2.973981321;0.005841857;1.69918525;0;Temperate;Chilean_matorral;900;9;-70.329986;-33.132546;5
24088;14;3.770085961;0.010729788;1.685129874;0;Temperate;Andean_Steppe;900;9;-70.329986;-33.382546;13
24089;14;3.762813641;0.009755117;1.68476158;1;Temperate;Valdivian_forests;700;11;-70.329986;-33.632546;13
24090;14;3.643897041;0.00968718;1.646538965;1;Temperate;Andean_Steppe;900;9;-70.329986;-33.882546;13
24091;14;3.643897041;0.00968718;1.646538965;0;Temperate;Andean_Steppe;700;11;-70.329986;-34.132546;13
24092;14;3.643897041;0.00968718;1.646538965;1;Temperate;Andean_Steppe;900;9;-70.329986;-34.382546;6
24093;13;3.585169681;0.009298257;1.620592885;1;Temperate;Andean_Steppe;900;9;-70.329986;-34.632546;6
24094;9;2.77505696;0.007084518;1.526383185;0;Temperate;Andean_Steppe;900;9;-70.329986;-34.882546;7
24095;9;3.30115073;0.007438594;1.45201287;0;Temperate;Andean_Steppe;900;9;-70.329986;-35.132546;7
24096;10;3.54416937;0.008239205;1.413291042;0;Temperate;Andean_Steppe;900;6;-70.329986;-35.382546;7
24097;9;3.33923849;0.007729937;1.478385957;0;Temperate;Andean_Steppe;900;6;-70.329986;-35.632546;7
24098;9;3.33923849;0.007729937;1.478385957;0;Temperate;Andean_Steppe;900;6;-70.329986;-35.882546;7
24099;9;3.33923849;0.007729937;1.478385957;0;Temperate;Andean_Steppe;900;6;-70.329986;-36.132546;7
24162;7;2.75825061;0.005641656;1.1181101;0;Arid;Patagonian_Steppe;120;8;-70.329986;-51.882546;12
24163;7;2.75825061;0.005641656;1.1181101;0;Arid;Patagonian_Steppe;120;8;-70.329986;-52.132546;12
24164;7;2.75825061;0.005641656;1.1181101;0;Arid;Patagonian_Steppe;120;8;-70.329986;-52.382546;12
24165;9;3.25262508;0.007981789;1.077499178;0;Arid;Patagonian_Steppe;120;8;-70.329986;-52.632546;12
24166;6;2.45050808;0.006206102;0.793998595;0;Temperate;Patagonian_Steppe;900;6;-70.329986;-52.882546;12
24167;6;2.45050808;0.006206102;0.793998595;1;Temperate;Magellanic_forests;900;6;-70.329986;-53.132546;12
24168;8;2.755030301;0.006482797;1.127009131;1;Temperate;Magellanic_forests;900;6;-70.329986;-53.382546;12
24170;1;0.6951777;0.00085105;0;0;Polar;Magellanic_forests;700;4;-70.329986;-53.882546;12
24171;1;0.6951777;0.00085105;0;0;Polar;Magellanic_forests;700;4;-70.329986;-54.132546;12
24172;1;0.84684718;0.002056133;0;1;Polar;Magellanic_forests;700;4;-70.329986;-54.382546;12
24173;1;0.84684718;0.002056133;0;1;Polar;Magellanic_forests;700;4;-70.329986;-54.632546;12
24174;1;0.84684718;0.002056133;0;1;Polar;Magellanic_forests;700;4;-70.329986;-54.882546;12
24175;0;0;0;NA;1;Polar;Magellanic_forests;700;4;-70.329986;-55.132546;12
24181;6;2.88603588;0.028630504;1.594664035;0;Arid;Atacama_Desert;10;13;-70.079986;-18.132546;15
24182;7;2.9915386;0.028714257;1.740451858;0;Arid;Atacama_Desert;10;18.5;-70.079986;-18.382546;15
24183;6;2.87416731;0.027238241;1.192855948;0;Arid;Atacama_Desert;10;18.5;-70.079986;-18.632546;15
24184;6;3.06160914;0.026864653;1.227616726;0;Arid;Atacama_Desert;10;18.5;-70.079986;-18.882546;15
24185;5;2.09184445;0.022600728;1.305761843;0;Arid;Atacama_Desert;10;18.5;-70.079986;-19.132546;15
24186;3;1.66286124;0.009391085;1.354598825;0;Arid;Atacama_Desert;10;18.5;-70.079986;-19.382546;1
24187;3;1.66286124;0.009391085;1.354598825;1;Arid;Atacama_Desert;10;18.5;-70.079986;-19.632546;1
24188;2;1.04902125;0.001123117;1.480446648;0;Arid;Atacama_Desert;10;18.5;-70.079986;-19.882546;1
24189;3;1.29672612;0.002687114;1.354598825;0;Arid;Atacama_Desert;10;18.5;-70.079986;-20.132546;1
24190;2;1.04902125;0.001123117;1.480446648;0;Arid;Atacama_Desert;10;18.5;-70.079986;-20.382546;1
24191;3;1.77257976;0.002197239;1.218215818;0;Arid;Atacama_Desert;120;8;-70.079986;-20.632546;1
24192;3;1.77257976;0.002197239;1.218215818;0;Arid;Atacama_Desert;10;18.5;-70.079986;-20.882546;1
24193;2;1.43806001;0.001550247;0.657328958;0;Arid;Atacama_Desert;10;18.5;-70.079986;-21.132546;1
24194;4;1.84176992;0.00318567;1.338668386;0;Arid;Atacama_Desert;10;18.5;-70.079986;-21.382546;1
24195;1;0.7145015;0.000476125;0;0;Arid;Atacama_Desert;10;18.5;-70.079986;-21.632546;2
24196;1;0.7145015;0.000476125;0;0;Arid;Atacama_Desert;10;18.5;-70.079986;-21.882546;2
24197;1;0.7145015;0.000476125;0;0;Arid;Atacama_Desert;10;18.5;-70.079986;-22.132546;2
24198;2;1.01926687;0.001772512;1.384962638;0;Arid;Atacama_Desert;10;18.5;-70.079986;-22.382546;2
24199;2;1.01926687;0.001772512;1.384962638;0;Arid;Atacama_Desert;10;16;-70.079986;-22.632546;2
24200;1;0.7145015;0.000476125;0;0;Arid;Atacama_Desert;10;16;-70.079986;-22.882546;2
24201;1;0.7145015;0.000476125;0;0;Arid;Atacama_Desert;10;16;-70.079986;-23.132546;2
24202;1;0.7145015;0.000476125;0;0;Arid;Atacama_Desert;10;16;-70.079986;-23.382546;2
24203;1;0.7145015;0.000476125;0;0;Arid;Atacama_Desert;10;16;-70.079986;-23.632546;2
24204;1;0.7145015;0.000476125;0;0;Arid;Atacama_Desert;10;16;-70.079986;-23.882546;2
24205;2;1.04663862;0.001130282;1.735662578;0;Arid;Atacama_Desert;10;16;-70.079986;-24.132546;2
24206;2;1.04663862;0.001130282;1.735662578;0;Arid;Atacama_Desert;130;12.5;-70.079986;-24.382546;2
24207;3;1.04663862;0.002770394;1.733134435;0;Arid;Atacama_Desert;130;12.5;-70.079986;-24.632546;2
24208;3;1.04663862;0.002770394;1.733134435;0;Arid;Atacama_Desert;10;16;-70.079986;-24.882546;2
24209;3;1.04663862;0.002770394;1.733134435;0;Arid;Atacama_Desert;10;16;-70.079986;-25.132546;2
24210;3;1.04663862;0.002770394;1.733134435;0;Arid;Atacama_Desert;10;16;-70.079986;-25.382546;2
24211;3;1.04663862;0.002770394;1.733134435;0;Arid;Atacama_Desert;20;14.5;-70.079986;-25.632546;2
24212;4;1.245658121;0.002963335;1.862829026;0;Arid;Atacama_Desert;10;16;-70.079986;-25.882546;2
24213;4;1.245658121;0.002963335;1.862829026;0;Arid;Atacama_Desert;10;16;-70.079986;-26.132546;3
24214;4;1.245658121;0.002963335;1.862829026;0;Arid;Atacama_Desert;10;18.5;-70.079986;-26.382546;3
24215;4;1.245658121;0.002963335;1.862829026;0;Arid;Chilean_matorral;130;12.5;-70.079986;-26.632546;3
24216;4;1.245658121;0.002963335;1.862829026;0;Arid;Chilean_matorral;130;12.5;-70.079986;-26.882546;3
24217;4;1.173761001;0.003959375;1.406988217;0;Arid;Chilean_matorral;130;12.5;-70.079986;-27.132546;3
24218;4;1.173761001;0.003959375;1.406988217;0;Arid;Chilean_matorral;130;12.5;-70.079986;-27.382546;3
24219;4;1.600589711;0.00444705;1.278571313;0;Arid;Chilean_matorral;130;12.5;-70.079986;-27.632546;3
24220;2;0.460021701;0.001993669;1.480446648;0;Arid;Chilean_matorral;130;12.5;-70.079986;-27.882546;3
24221;3;1.118171541;0.002721377;1.577902033;0;Arid;Chilean_matorral;130;12.5;-70.079986;-28.132546;3
24222;3;1.39592958;0.002997967;1.03441353;0;Arid;Chilean_matorral;130;12.5;-70.079986;-28.382546;3
24223;3;1.39592958;0.002997967;1.03441353;0;Arid;Chilean_matorral;130;12.5;-70.079986;-28.632546;3
24224;5;1.8620316;0.003980913;1.440596684;0;Arid;Andean_Steppe;130;12.5;-70.079986;-28.882546;3
24225;4;1.743115;0.003581864;1.128849418;0;Arid;Andean_Steppe;130;12.5;-70.079986;-29.132546;3
24226;5;2.150530638;0.004298315;1.026315941;0;Arid;Andean_Steppe;130;12.5;-70.079986;-29.382546;3
24227;5;2.150530638;0.004298315;1.026315941;0;Arid;Andean_Steppe;130;12.5;-70.079986;-29.632546;3
24228;5;2.150530638;0.004298315;1.026315941;0;Arid;Chilean_matorral;130;12.5;-70.079986;-29.882546;4
24229;4;1.743115;0.003581864;1.128849418;0;Arid;Chilean_matorral;130;12.5;-70.079986;-30.132546;4
24230;4;1.743115;0.003581864;1.128849418;0;Arid;Andean_Steppe;130;12.5;-70.079986;-30.382546;4
24231;4;1.743115;0.003581864;1.128849418;0;Polar;Andean_Steppe;700;4;-70.079986;-30.632546;4
24238;5;1.85459836;0.003706295;1.343679307;0;Temperate;Andean_Steppe;900;9;-70.079986;-32.382546;5
24239;7;2.12841948;0.004179906;1.70175596;0;Temperate;Andean_Steppe;900;9;-70.079986;-32.632546;5
24240;10;3.10792134;0.007028615;1.63800173;0;Temperate;Chilean_matorral;900;9;-70.079986;-32.882546;5
24241;10;3.1812193;0.008264936;1.616484206;0;Temperate;Chilean_matorral;900;9;-70.079986;-33.132546;5
24242;11;3.38615018;0.008774204;1.579941265;0;Temperate;Andean_Steppe;900;9;-70.079986;-33.382546;13
24243;11;3.38615018;0.008774204;1.579941265;1;Temperate;Andean_Steppe;900;9;-70.079986;-33.632546;13
24244;12;3.38615018;0.009105316;1.615946167;1;Temperate;Andean_Steppe;900;9;-70.079986;-33.882546;13
24245;12;3.38615018;0.009105316;1.615946167;0;Temperate;Andean_Steppe;900;9;-70.079986;-34.132546;13
24246;11;2.82770424;0.008415401;1.676590235;0;Temperate;Andean_Steppe;900;9;-70.079986;-34.382546;13
24247;9;2.82770424;0.006308878;1.515944659;0;Temperate;Andean_Steppe;900;6;-70.079986;-34.632546;6
24316;7;2.75825061;0.005641656;1.1181101;0;Arid;Patagonian_Steppe;120;8;-70.079986;-51.882546;12
24317;7;2.75825061;0.005641656;1.1181101;0;Arid;Patagonian_Steppe;120;8;-70.079986;-52.132546;12
24318;7;2.75825061;0.005641656;1.1181101;0;Arid;Patagonian_Steppe;120;8;-70.079986;-52.382546;12
24319;8;3.14993749;0.007410279;1.140553961;0;Temperate;Patagonian_Steppe;900;6;-70.079986;-52.632546;12
24320;6;2.45050808;0.006206102;0.793998595;0;Temperate;Patagonian_Steppe;900;6;-70.079986;-52.882546;12
24321;6;2.45050808;0.006206102;0.793998595;0;Temperate;Patagonian_Steppe;900;6;-70.079986;-53.132546;12
24322;8;2.755030301;0.006482797;1.127009131;0;Temperate;Magellanic_forests;900;6;-70.079986;-53.382546;12
24323;6;2.45050808;0.006206102;0.793998595;0;Temperate;Magellanic_forests;900;6;-70.079986;-53.632546;12
24324;6;2.45050808;0.006206102;0.793998595;0;Temperate;Magellanic_forests;900;6;-70.079986;-53.882546;12
24325;4;1.85188088;0.003212922;0.868855811;1;Polar;Magellanic_forests;700;4;-70.079986;-54.132546;12
24326;1;0.84684718;0.002056133;0;1;Polar;Magellanic_forests;700;4;-70.079986;-54.382546;12
24327;1;0.84684718;0.002056133;0;1;Polar;Magellanic_forests;700;4;-70.079986;-54.632546;12
24328;1;0.84684718;0.002056133;0;1;Polar;Magellanic_forests;700;4;-70.079986;-54.882546;12
24329;0;0;0;NA;1;Polar;Magellanic_forests;700;4;-70.079986;-55.132546;12
24330;0;0;0;NA;1;Polar;Magellanic_forests;700;4;-70.079986;-55.382546;12
24333;20;6.487394578;0.08630065;1.819023689;0;Polar;Andean_Puna;200;-4;-69.829986;-17.632546;15
24334;20;6.487394578;0.08630065;1.819023689;0;Polar;Andean_Puna;120;4;-69.829986;-17.882546;15
24335;19;6.18030433;0.084901646;1.68467802;0;Arid;Atacama_Desert;65;8.5;-69.829986;-18.132546;15
24336;16;4.86636784;0.039806875;1.57267553;1;Arid;Atacama_Desert;65;8.5;-69.829986;-18.382546;15
24337;13;3.89209357;0.037764166;1.532108716;0;Arid;Atacama_Desert;65;8.5;-69.829986;-18.632546;15
24338;8;3.30315052;0.040447884;1.310474575;0;Arid;Atacama_Desert;65;8.5;-69.829986;-18.882546;15
24339;5;2.09184445;0.022600728;1.305761843;0;Arid;Atacama_Desert;10;18.5;-69.829986;-19.132546;15
24340;4;1.89012409;0.010549075;1.238100067;0;Arid;Atacama_Desert;10;16;-69.829986;-19.382546;1
24341;3;1.16793785;0.001522166;1.841650247;1;Arid;Atacama_Desert;10;16;-69.829986;-19.632546;1
24342;3;1.16793785;0.001522166;1.841650247;1;Arid;Atacama_Desert;10;16;-69.829986;-19.882546;1
24343;2;1.04902125;0.001123117;1.480446648;0;Arid;Atacama_Desert;10;16;-69.829986;-20.132546;1
24344;4;1.89149636;0.002596288;1.744909966;1;Arid;Atacama_Desert;10;16;-69.829986;-20.382546;1
24345;3;1.77257976;0.002197239;1.218215818;1;Arid;Atacama_Desert;10;16;-69.829986;-20.632546;1
24346;3;1.77257976;0.002197239;1.218215818;1;Arid;Atacama_Desert;10;16;-69.829986;-20.882546;1
24347;3;1.77257976;0.002197239;1.218215818;0;Arid;Atacama_Desert;120;8;-69.829986;-21.132546;1
24348;3;1.77257976;0.002197239;1.218215818;0;Arid;Atacama_Desert;120;8;-69.829986;-21.382546;1
24349;2;1.04902125;0.001123117;1.480446648;0;Arid;Atacama_Desert;10;18.5;-69.829986;-21.632546;2
24350;2;1.04902125;0.001123117;1.480446648;0;Arid;Atacama_Desert;10;16;-69.829986;-21.882546;2
24351;1;0.7145015;0.000476125;0;0;Arid;Atacama_Desert;10;16;-69.829986;-22.132546;2
24352;2;1.01926687;0.001772512;1.384962638;0;Arid;Atacama_Desert;10;16;-69.829986;-22.382546;2
24353;2;1.01926687;0.001772512;1.384962638;0;Arid;Atacama_Desert;10;16;-69.829986;-22.632546;2
24354;1;0.7145015;0.000476125;0;0;Arid;Atacama_Desert;10;16;-69.829986;-22.882546;2
24355;1;0.7145015;0.000476125;0;0;Arid;Atacama_Desert;10;16;-69.829986;-23.132546;2
24356;1;0.7145015;0.000476125;0;0;Arid;Atacama_Desert;10;16;-69.829986;-23.382546;2
24357;1;0.7145015;0.000476125;0;0;Arid;Atacama_Desert;10;16;-69.829986;-23.632546;2
24358;1;0.7145015;0.000476125;0;0;Arid;Atacama_Desert;10;16;-69.829986;-23.882546;2
24359;1;0.7145015;0.000476125;0;0;Arid;Atacama_Desert;10;16;-69.829986;-24.132546;2
24360;1;0.7145015;0.000476125;0;0;Arid;Atacama_Desert;10;16;-69.829986;-24.382546;2
24361;1;0.7145015;0.000476125;0;0;Arid;Atacama_Desert;10;16;-69.829986;-24.632546;2
24362;1;0.7145015;0.000476125;0;0;Arid;Atacama_Desert;10;16;-69.829986;-24.882546;2
24363;1;0.7145015;0.000476125;0;0;Arid;Atacama_Desert;10;16;-69.829986;-25.132546;2
24364;2;1.39577223;0.001590738;1.480446648;0;Arid;Atacama_Desert;10;16;-69.829986;-25.382546;2
24365;2;1.39577223;0.001590738;1.480446648;0;Arid;Atacama_Desert;20;14.5;-69.829986;-25.632546;2
24366;2;1.39577223;0.001590738;1.480446648;0;Arid;Atacama_Desert;20;14.5;-69.829986;-25.882546;2
24367;3;1.594791731;0.001783679;1.679104402;0;Arid;Atacama_Desert;20;14.5;-69.829986;-26.132546;3
24368;3;1.594791731;0.001783679;1.679104402;0;Arid;Atacama_Desert;130;12.5;-69.829986;-26.382546;3
