ID;SR;PD.obs;PD.SES;PD.Pvalue;FD.obs;FD.SES;FD.Pvalue;PE.obs;PE.SES;PE.Pvalue;Protegido;Clima;Ecorregion;Climate;Ecoregion;PP_MM;TMED;ALT_MIN;ALT_MAX;long;lat;codregion
21668;2;0.903153831;-0.34482145;0.42;0.647276228;-0.346627845;0.4335;0.000698084;-1.36479335;0.916916917;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-74.329986;-44.382546;11
21669;2;0.903153831;-0.311912848;0.4375;0.647276228;-0.35071815;0.4265;0.000698084;-1.36479335;0.916916917;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-74.329986;-44.632546;11
21670;2;0.903153831;-0.313623222;0.4285;0.647276228;-0.35611763;0.4275;0.000698084;-1.36479335;0.916916917;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-74.329986;-44.882546;11
21671;2;0.903153831;-0.339121933;0.4215;0.647276228;-0.384779818;0.4215;0.000698084;-1.36479335;0.916916917;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-74.329986;-45.132546;11
21672;2;0.903153831;-0.305276802;0.439;0.647276228;-0.377802944;0.4265;0.000698084;-1.36479335;0.916916917;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-74.329986;-45.382546;11
21673;2;0.903153831;-0.338031169;0.42;0.647276228;-0.411453035;0.414;0.000698084;-1.36479335;0.916916917;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-74.329986;-45.632546;11
21674;3;1.025004361;-0.435918205;0.396;0.763409577;-0.451006895;0.3945;0.000793497;-2.15396089;0.971971972;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-74.329986;-45.882546;11
21675;3;1.025004361;-0.443256088;0.3935;0.763409577;-0.45693298;0.3945;0.000793497;-2.15396089;0.971971972;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-74.329986;-46.132546;11
21676;4;1.836938931;-0.102210592;0.431;1.219132015;-0.31874811;0.418;0.001588165;-0.353151374;0.651651652;0;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-74.329986;-46.382546;11
21677;4;1.836938931;-0.093205811;0.4425;1.219132015;-0.245812116;0.4275;0.001588165;-0.353151374;0.651651652;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-74.329986;-46.632546;11
21678;4;1.836938931;-0.091745723;0.439;1.219132015;-0.314207582;0.4145;0.001588165;-0.353151374;0.651651652;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-74.329986;-46.882546;11
21679;4;1.836938931;-0.042901362;0.456;1.219132015;-0.268486409;0.429;0.001588165;-0.353151374;0.651651652;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-74.329986;-47.132546;11
21680;4;1.836938931;-0.064491134;0.4435;1.219132015;-0.279902625;0.423;0.001588165;-0.353151374;0.651651652;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-74.329986;-47.382546;11
21681;4;1.836938931;-0.069373176;0.4415;1.219132015;-0.204873636;0.435;0.001588165;-0.353151374;0.651651652;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-74.329986;-47.632546;11
21682;4;1.836938931;-0.095387711;0.4445;1.219132015;-0.266073274;0.421;0.001588165;-0.353151374;0.651651652;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-74.329986;-47.882546;11
21683;4;1.836938931;-0.084381395;0.449;1.219132015;-0.292473896;0.4235;0.001588165;-0.353151374;0.651651652;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-74.329986;-48.132546;11
21684;4;1.836938931;-0.107979147;0.4375;1.219132015;-0.171690291;0.446;0.001588165;-0.353151374;0.651651652;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-74.329986;-48.382546;11
21685;4;1.836938931;-0.079223126;0.4445;1.219132015;-0.225102536;0.433;0.001588165;-0.353151374;0.651651652;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-74.329986;-48.632546;12
21686;4;1.836938931;-0.04980469;0.454;1.219132015;-0.28432752;0.425;0.001588165;-0.353151374;0.651651652;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-74.329986;-48.882546;12
21687;4;1.836938931;-0.045350827;0.455;1.219132015;-0.248861926;0.4235;0.001588165;-0.353151374;0.651651652;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-74.329986;-49.132546;12
21688;4;1.836938931;-0.099356011;0.445;1.219132015;-0.23124321;0.437;0.001588165;-0.353151374;0.651651652;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-74.329986;-49.382546;12
21689;4;1.836938931;-0.066248557;0.449;1.219132015;-0.269351313;0.421;0.001588165;-0.353151374;0.651651652;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-74.329986;-49.632546;12
21690;4;1.836938931;-0.01009466;0.4595;1.219132015;-0.236526501;0.433;0.001588165;-0.353151374;0.651651652;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-74.329986;-49.882546;12
21691;4;1.836938931;-0.127403694;0.428;1.219132015;-0.236506141;0.432;0.001588165;-0.353151374;0.651651652;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-74.329986;-50.132546;12
21692;4;1.836938931;-0.036282152;0.4595;1.219132015;-0.243224144;0.4295;0.001588165;-0.353151374;0.651651652;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-74.329986;-50.382546;12
21693;4;1.836938931;-0.059566316;0.4495;1.219132015;-0.262220919;0.4335;0.001588165;-0.353151374;0.651651652;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-74.329986;-50.632546;12
21694;5;1.939626521;-0.27150799;0.3845;1.400057478;-0.34771143;0.3945;0.002159676;-0.92175232;0.877877878;1;2;6;Templado;Bosque_Maguellanico;1800;6.5;50;1600;-74.329986;-50.882546;12
21695;5;1.939626521;-0.299442663;0.379;1.400057478;-0.36072911;0.386;0.002159676;-0.92175232;0.877877878;1;2;6;Templado;Bosque_Maguellanico;1800;6.5;50;1600;-74.329986;-51.132546;12
21696;1;0.460021701;-0.32689986;0.4465;0.455722438;NA;0.5005;0.000353558;-1.940788782;0.970970971;1;2;6;Templado;Bosque_Maguellanico;1800;6.5;50;1600;-74.329986;-51.382546;12
21697;1;0.460021701;-0.332249706;0.4455;0.455722438;NA;0.5005;0.000353558;-1.940788782;0.970970971;1;2;6;Templado;Bosque_Maguellanico;1800;6.5;50;1600;-74.329986;-51.632546;12
21698;1;0.460021701;-0.342385107;0.4425;0.455722438;NA;0.5005;0.000353558;-1.940788782;0.970970971;1;2;6;Templado;Bosque_Maguellanico;1800;6.5;50;1600;-74.329986;-51.882546;12
21699;1;0.460021701;-0.335943277;0.4455;0.455722438;NA;0.5005;0.000353558;-1.940788782;0.970970971;1;2;6;Templado;Bosque_Maguellanico;1800;6.5;50;1600;-74.329986;-52.132546;12
21700;1;0.460021701;-0.327379778;0.447;0.455722438;NA;0.5005;0.000353558;-1.940788782;0.970970971;1;2;6;Templado;Bosque_Maguellanico;1800;6.5;50;1600;-74.329986;-52.382546;12
21701;1;0.460021701;-0.359515963;0.4375;0.455722438;NA;0.5005;0.000353558;-1.940788782;0.970970971;1;2;6;Templado;Bosque_Maguellanico;1800;6.5;50;1600;-74.329986;-52.632546;12
21702;0;0;0;0;0;0;0;0;0;0;1;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-74.329986;-52.882546;12
21703;0;0;0;0;0;0;0;0;0;0;1;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-74.329986;-53.132546;12
21704;0;0;0;0;0;0;0;0;0;0;1;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-74.329986;-53.382546;12
21798;2;1.490913122;0.570025025;0.633;0.814888789;0.190927248;0.541;0.00235249;-0.944069969;0.987987988;0;2;5;Templado;Bosque_Valdiviano;700;11;100;1000;-74.079986;-38.382546;8
21812;6;2.494184541;0.026597979;0.467;1.693731326;-0.157468379;0.452;0.003504798;-0.375083066;0.583583584;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-74.079986;-41.882546;10
21813;6;2.494184541;-0.039432682;0.445;1.693731326;-0.179527147;0.4535;0.003504798;-0.375083066;0.583583584;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-74.079986;-42.132546;10
21814;7;2.837095241;0.118649575;0.504;1.890681368;-0.204823576;0.416;0.003573598;0.686698422;0.252252252;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-74.079986;-42.382546;10
21815;9;2.968394021;-0.239349976;0.365;2.100636351;-0.486352718;0.339;0.005124034;-0.93788072;0.88988989;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-74.079986;-42.632546;10
21816;8;2.937051491;-0.06612576;0.4525;2.087680397;-0.182002467;0.4385;0.004839102;-0.722204771;0.774774775;0;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-74.079986;-42.882546;10
21817;7;2.831548771;0.100323817;0.501;1.971547048;-0.07112287;0.4865;0.004755349;-0.692443086;0.75975976;0;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-74.079986;-43.132546;10
21818;6;2.503598491;-0.030027318;0.4505;1.693731326;-0.126622393;0.4755;0.00425895;-0.716887586;0.77977978;0;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-74.079986;-43.382546;10
21820;3;1.397963721;-0.213104418;0.447;0.932275835;-0.133272985;0.4725;0.0018134;0.289576822;0.311311311;0;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-74.079986;-43.882546;11
21821;2;0.903153831;-0.288940436;0.435;0.647276228;-0.360125089;0.428;0.000698084;-1.36479335;0.916916917;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-74.079986;-44.132546;11
21822;2;0.903153831;-0.344829168;0.42;0.647276228;-0.383004252;0.425;0.000698084;-1.36479335;0.916916917;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-74.079986;-44.382546;11
21823;2;0.903153831;-0.293029632;0.4385;0.647276228;-0.374907635;0.425;0.000698084;-1.36479335;0.916916917;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-74.079986;-44.632546;11
21824;2;0.903153831;-0.341897292;0.417;0.647276228;-0.390479796;0.4225;0.000698084;-1.36479335;0.916916917;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-74.079986;-44.882546;11
21825;2;0.903153831;-0.32292927;0.4355;0.647276228;-0.378342531;0.424;0.000698084;-1.36479335;0.916916917;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-74.079986;-45.132546;11
21826;2;0.903153831;-0.351207642;0.421;0.647276228;-0.349959885;0.433;0.000698084;-1.36479335;0.916916917;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-74.079986;-45.382546;11
21827;2;0.903153831;-0.321475748;0.4275;0.647276228;-0.342714551;0.436;0.000698084;-1.36479335;0.916916917;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-74.079986;-45.632546;11
21828;3;1.025004361;-0.448368108;0.395;0.763409577;-0.476463615;0.3885;0.000793497;-2.15396089;0.971971972;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-74.079986;-45.882546;11
21829;4;1.836938931;-0.036209097;0.457;1.219132015;-0.269656314;0.423;0.001588165;-0.353151374;0.651651652;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-74.079986;-46.132546;11
21830;4;1.836938931;-0.110348713;0.4465;1.219132015;-0.295046789;0.4145;0.001588165;-0.353151374;0.651651652;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-74.079986;-46.382546;11
21831;4;1.836938931;-0.110889757;0.4305;1.219132015;-0.272218531;0.423;0.001588165;-0.353151374;0.651651652;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-74.079986;-46.632546;11
21832;4;1.836938931;-0.094913889;0.4415;1.219132015;-0.274051599;0.428;0.001588165;-0.353151374;0.651651652;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-74.079986;-46.882546;11
21833;4;1.836938931;-0.067449065;0.4445;1.219132015;-0.271954623;0.428;0.001588165;-0.353151374;0.651651652;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-74.079986;-47.132546;11
21834;4;1.836938931;-0.006548082;0.4605;1.219132015;-0.288925458;0.4245;0.001588165;-0.353151374;0.651651652;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-74.079986;-47.382546;11
21835;4;1.836938931;-0.085958004;0.4445;1.219132015;-0.257631015;0.4235;0.001588165;-0.353151374;0.651651652;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-74.079986;-47.632546;11
21836;4;1.836938931;-0.009691709;0.462;1.219132015;-0.243352862;0.434;0.001588165;-0.353151374;0.651651652;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-74.079986;-47.882546;11
21837;4;1.836938931;-0.060324775;0.4545;1.219132015;-0.20995612;0.439;0.001588165;-0.353151374;0.651651652;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-74.079986;-48.132546;11
21838;4;1.836938931;-0.111463538;0.4405;1.219132015;-0.27720471;0.425;0.001588165;-0.353151374;0.651651652;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-74.079986;-48.382546;11
21839;5;2.282540921;0.074256684;0.5175;1.578298366;-0.008932474;0.4825;0.004186412;1.488648794;0.108108108;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-74.079986;-48.632546;12
21840;5;2.282540921;0.028544393;0.5025;1.578298366;0.079157434;0.5025;0.004186412;1.488648794;0.108108108;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-74.079986;-48.882546;12
21841;5;2.282540921;0.015215157;0.505;1.578298366;0.088347802;0.506;0.004186412;1.488648794;0.108108108;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-74.079986;-49.132546;12
21842;5;2.282540921;0.047251861;0.515;1.578298366;0.021177857;0.478;0.004186412;1.488648794;0.108108108;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-74.079986;-49.382546;12
21843;5;2.282540921;0.091401651;0.5125;1.578298366;0.002504384;0.4745;0.004186412;1.488648794;0.108108108;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-74.079986;-49.632546;12
21844;4;1.836938931;-0.024399242;0.461;1.219132015;-0.286916628;0.4215;0.001588165;-0.353151374;0.651651652;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-74.079986;-49.882546;12
21845;4;1.836938931;-0.084637104;0.4385;1.219132015;-0.214274727;0.443;0.001588165;-0.353151374;0.651651652;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-74.079986;-50.132546;12
21846;4;1.836938931;-0.106235188;0.4425;1.219132015;-0.265631344;0.428;0.001588165;-0.353151374;0.651651652;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-74.079986;-50.382546;12
21847;4;1.836938931;-0.074662289;0.454;1.219132015;-0.241600579;0.4365;0.001588165;-0.353151374;0.651651652;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-74.079986;-50.632546;12
21848;5;1.939626521;-0.328050451;0.3755;1.400057478;-0.318479374;0.387;0.002159676;-0.92175232;0.877877878;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-74.079986;-50.882546;12
21849;5;1.939626521;-0.338414704;0.376;1.400057478;-0.365848531;0.3775;0.002159676;-0.92175232;0.877877878;1;2;6;Templado;Bosque_Maguellanico;1800;6.5;50;1600;-74.079986;-51.132546;12
21850;3;1.025004361;-0.432110122;0.401;0.763409577;-0.493230442;0.381;0.000793497;-2.15396089;0.971971972;1;2;6;Templado;Bosque_Maguellanico;1800;6.5;50;1600;-74.079986;-51.382546;12
21851;2;0.903153831;-0.326184265;0.4295;0.647276228;-0.362159711;0.4295;0.000698084;-1.36479335;0.916916917;1;2;6;Templado;Bosque_Maguellanico;1800;6.5;50;1600;-74.079986;-51.632546;12
21852;1;0.460021701;-0.345332516;0.4425;0.455722438;NA;0.5005;0.000353558;-1.940788782;0.970970971;1;2;6;Templado;Bosque_Maguellanico;1800;6.5;50;1600;-74.079986;-51.882546;12
21853;1;0.460021701;-0.3329971;0.4445;0.455722438;NA;0.5005;0.000353558;-1.940788782;0.970970971;1;2;6;Templado;Bosque_Maguellanico;1800;6.5;50;1600;-74.079986;-52.132546;12
21854;1;0.460021701;-0.352683693;0.4385;0.455722438;NA;0.5005;0.000353558;-1.940788782;0.970970971;1;2;6;Templado;Bosque_Maguellanico;1800;6.5;50;1600;-74.079986;-52.382546;12
21855;1;0.460021701;-0.309692114;0.452;0.455722438;NA;0.5005;0.000353558;-1.940788782;0.970970971;1;2;6;Templado;Bosque_Maguellanico;1800;6.5;50;1600;-74.079986;-52.632546;12
21856;0;0;0;0;0;0;0;0;0;0;1;2;6;Templado;Bosque_Maguellanico;1800;6.5;50;1600;-74.079986;-52.882546;12
21857;0;0;0;0;0;0;0;0;0;0;1;2;6;Templado;Bosque_Maguellanico;1800;6.5;50;1600;-74.079986;-53.132546;12
21858;0;0;0;0;0;0;0;0;0;0;1;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-74.079986;-53.382546;12
21952;3;1.549640482;-0.390604784;0.312;0.904020609;-0.712314979;0.2825;0.002741412;-0.95694879;0.995995996;1;2;5;Templado;Bosque_Valdiviano;700;11;100;1000;-73.829986;-38.382546;8
21958;8;2.013695341;-0.880995966;0.232;1.388178709;-0.831431999;0.2575;0.004805434;-0.877208564;0.84984985;0;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-73.829986;-39.882546;14
21959;9;2.825629911;-0.432135411;0.34;1.843901147;-0.675507638;0.2865;0.005600102;-0.689414187;0.742742743;0;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-73.829986;-40.132546;10
21960;9;2.825629911;-0.424126933;0.3275;1.843901147;-0.55995215;0.3225;0.005600102;-0.689414187;0.742742743;0;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-73.829986;-40.382546;10
21961;8;2.764747941;-0.260049251;0.3985;1.832345239;-0.452642522;0.36;0.005511995;-0.613754871;0.686686687;0;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-73.829986;-40.632546;10
21962;8;2.764747941;-0.27432096;0.401;1.832345239;-0.461376093;0.365;0.005511995;-0.613754871;0.686686687;0;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-73.829986;-40.882546;10
21963;8;2.670174731;-0.39583487;0.3595;1.820367451;-0.456720385;0.3435;0.005227795;-0.685419052;0.722722723;0;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-73.829986;-41.132546;10
21964;8;2.670174731;-0.384698888;0.3505;1.820367451;-0.514276155;0.3365;0.005227795;-0.685419052;0.722722723;0;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-73.829986;-41.382546;10
21965;8;2.670174731;-0.371961139;0.362;1.820367451;-0.476785393;0.343;0.005227795;-0.685419052;0.722722723;0;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-73.829986;-41.632546;10
21966;7;2.599687261;-0.109598931;0.4485;1.809864674;-0.246656615;0.439;0.003588551;-0.492613113;0.641641642;0;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-73.829986;-41.882546;10
21967;7;2.822134821;0.05476108;0.4735;1.971547048;-0.008926986;0.4885;0.004001197;-0.276535518;0.53953954;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-73.829986;-42.132546;10
21968;8;2.927637541;-0.06344724;0.4525;2.087680397;-0.174050415;0.457;0.004084951;-0.381885816;0.597597598;0;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-73.829986;-42.382546;10
21969;8;2.937051491;-0.040498644;0.4365;2.087680397;-0.108686949;0.473;0.004839102;-0.722204771;0.774774775;0;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-73.829986;-42.632546;10
21970;7;2.831548771;0.1103416;0.5;1.971547048;-0.059723848;0.4875;0.004755349;-0.692443086;0.75975976;0;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-73.829986;-42.882546;10
21971;7;2.831548771;0.133353945;0.5155;1.971547048;-0.144565601;0.455;0.004755349;-0.692443086;0.75975976;0;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-73.829986;-43.132546;10
21972;7;2.831548771;0.063850726;0.4885;1.971547048;-0.004143358;0.4875;0.004755349;-0.692443086;0.75975976;0;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-73.829986;-43.382546;10
21974;3;1.397963721;-0.230917438;0.4395;0.932275835;-0.184591655;0.4555;0.0018134;0.289576822;0.311311311;0;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-73.829986;-43.882546;11
21975;2;0.903153831;-0.305175166;0.428;0.647276228;-0.388921213;0.423;0.000698084;-1.36479335;0.916916917;0;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-73.829986;-44.132546;11
21976;2;0.903153831;-0.312551751;0.433;0.647276228;-0.383928108;0.42;0.000698084;-1.36479335;0.916916917;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-73.829986;-44.382546;11
21977;2;0.903153831;-0.297175913;0.4345;0.647276228;-0.388242209;0.419;0.000698084;-1.36479335;0.916916917;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-73.829986;-44.632546;11
21978;2;0.903153831;-0.344020777;0.428;0.647276228;-0.328753861;0.439;0.000698084;-1.36479335;0.916916917;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-73.829986;-44.882546;11
21979;2;0.903153831;-0.298575906;0.4385;0.647276228;-0.392660991;0.42;0.000698084;-1.36479335;0.916916917;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-73.829986;-45.132546;11
21980;2;0.903153831;-0.311981967;0.4235;0.647276228;-0.291237267;0.45;0.000698084;-1.36479335;0.916916917;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-73.829986;-45.382546;11
21981;2;0.903153831;-0.344948975;0.4225;0.647276228;-0.346219899;0.4325;0.000698084;-1.36479335;0.916916917;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-73.829986;-45.632546;11
21982;2;0.903153831;-0.326512917;0.4305;0.647276228;-0.414982822;0.413;0.000698084;-1.36479335;0.916916917;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-73.829986;-45.882546;11
21983;4;1.836938931;-0.11319202;0.4375;1.219132015;-0.267217266;0.424;0.001588165;-0.353151374;0.651651652;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-73.829986;-46.132546;11
21984;4;1.836938931;-0.077054898;0.4425;1.219132015;-0.268824121;0.4205;0.001588165;-0.353151374;0.651651652;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-73.829986;-46.382546;11
21985;4;1.836938931;-0.082463353;0.4525;1.219132015;-0.253914164;0.4255;0.001588165;-0.353151374;0.651651652;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-73.829986;-46.632546;11
21986;4;1.836938931;-0.059078714;0.4485;1.219132015;-0.255395714;0.4215;0.001588165;-0.353151374;0.651651652;1;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-73.829986;-46.882546;11
21987;4;1.836938931;-0.066178046;0.4475;1.219132015;-0.227975994;0.4375;0.001588165;-0.353151374;0.651651652;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-73.829986;-47.132546;11
21988;4;1.836938931;-0.104607851;0.443;1.219132015;-0.303916779;0.415;0.001588165;-0.353151374;0.651651652;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-73.829986;-47.382546;11
21989;4;1.836938931;-0.043523253;0.455;1.219132015;-0.242227745;0.433;0.001588165;-0.353151374;0.651651652;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-73.829986;-47.632546;11
21990;4;1.836938931;-0.084216646;0.441;1.219132015;-0.278681823;0.4235;0.001588165;-0.353151374;0.651651652;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-73.829986;-47.882546;11
21991;5;2.282540921;0.057098484;0.528;1.578298366;-0.000367885;0.48;0.004186412;1.488648794;0.108108108;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-73.829986;-48.132546;11
21992;5;2.282540921;0.008204397;0.495;1.578298366;-0.069259676;0.459;0.004186412;1.488648794;0.108108108;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-73.829986;-48.382546;11
21993;5;2.282540921;0.099793292;0.53;1.578298366;0.041427502;0.4865;0.004186412;1.488648794;0.108108108;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-73.829986;-48.632546;12
21994;5;2.282540921;0.11252958;0.528;1.578298366;0.063971679;0.4985;0.004186412;1.488648794;0.108108108;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-73.829986;-48.882546;12
21995;5;2.282540921;0.081483874;0.522;1.578298366;-0.025968223;0.4595;0.004186412;1.488648794;0.108108108;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-73.829986;-49.132546;12
21996;5;2.282540921;0.06310917;0.5215;1.578298366;0.087899447;0.503;0.004186412;1.488648794;0.108108108;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-73.829986;-49.382546;12
21997;5;2.282540921;0.010811272;0.493;1.578298366;0.026779512;0.4835;0.004186412;1.488648794;0.108108108;1;2;6;Templado;Bosque_Maguellanico;2100;9;0;1400;-73.829986;-49.632546;12
